,chrom,start,end
1562,chr9_0,17000000,18000000
1563,chr9_0,18000000,19000000
1564,chr9_0,19000000,20000000
1565,chr9_0,20000000,21000000
1566,chr9_0,21000000,22000000
1567,chr9_0,22000000,23000000
1568,chr9_0,23000000,24000000
1569,chr9_0,24000000,25000000
1570,chr9_0,25000000,26000000
1571,chr9_0,26000000,27000000
1572,chr9_0,27000000,28000000
1573,chr9_0,28000000,29000000
1574,chr9_0,29000000,30000000
1575,chr9_0,30000000,31000000
1576,chr9_0,31000000,32000000
1577,chr9_0,32000000,33000000
1578,chr9_0,33000000,34000000
1579,chr9_0,34000000,35000000
1580,chr9_0,35000000,36000000
1581,chr9_0,36000000,37000000
1582,chr9_0,37000000,38000000
1583,chr9_0,38000000,39000000
1584,chr9_0,39000000,40000000
1585,chr9_0,40000000,41000000
1586,chr9_0,41000000,42000000
1587,chr9_0,42000000,43000000
1588,chr9_0,43000000,44000000
1589,chr9_0,44000000,45000000
1590,chr9_0,45000000,46000000
1591,chr9_0,46000000,47000000
1592,chr9_0,47000000,48000000
1593,chr9_0,48000000,49000000
1594,chr9_0,49000000,50000000
1595,chr9_0,50000000,51000000
1596,chr9_0,51000000,52000000
1597,chr9_0,52000000,53000000
1598,chr9_0,53000000,54000000
1599,chr9_0,54000000,55000000
1600,chr9_0,55000000,56000000
1601,chr9_0,56000000,57000000
1602,chr9_0,57000000,58000000
1603,chr9_0,58000000,59000000
1604,chr9_0,59000000,60000000
1605,chr9_0,60000000,61000000
1606,chr9_0,61000000,62000000
1607,chr9_0,62000000,63000000
1608,chr9_0,63000000,64000000
1609,chr9_0,64000000,65000000
1610,chr9_0,65000000,66000000
1611,chr9_0,66000000,67000000
1612,chr9_0,67000000,68000000
1613,chr9_0,68000000,69000000
1614,chr9_0,69000000,70000000
1615,chr9_0,70000000,71000000
1616,chr9_0,71000000,72000000
1617,chr9_0,72000000,73000000
1618,chr9_0,73000000,74000000
1619,chr9_0,74000000,75000000
1620,chr9_0,75000000,76000000
1621,chr9_0,76000000,77000000
1622,chr9_0,77000000,78000000
1623,chr9_0,78000000,79000000
1624,chr9_0,79000000,80000000
1625,chr9_0,80000000,81000000
1626,chr9_0,81000000,82000000
1627,chr9_0,82000000,83000000
1628,chr9_0,83000000,84000000
1629,chr9_0,84000000,85000000
1630,chr9_0,85000000,86000000
1631,chr9_0,86000000,87000000
1632,chr9_0,87000000,88000000
1633,chr9_0,88000000,89000000
1634,chr9_0,89000000,90000000
1635,chr9_0,90000000,91000000
1636,chr9_0,91000000,92000000
1637,chr9_0,92000000,93000000
1638,chr9_0,93000000,94000000
1639,chr9_0,94000000,95000000
1640,chr9_0,95000000,96000000
1641,chr9_0,96000000,97000000
1642,chr9_0,97000000,98000000
1643,chr9_0,98000000,99000000
1644,chr9_0,99000000,100000000
1645,chr9_0,100000000,101000000
1646,chr9_0,101000000,102000000
1647,chr9_0,102000000,103000000
1648,chr9_0,103000000,104000000
1649,chr9_0,104000000,105000000
1650,chr9_0,105000000,106000000
1651,chr9_0,106000000,107000000
1652,chr9_0,107000000,108000000
1653,chr9_0,108000000,109000000
1654,chr9_0,109000000,110000000
1655,chr9_0,110000000,111000000
1656,chr9_0,111000000,112000000
1657,chr9_0,112000000,113000000
1658,chr9_0,113000000,114000000
1659,chr9_0,114000000,115000000
1660,chr9_0,115000000,116000000
1661,chr9_0,116000000,117000000
1662,chr9_0,117000000,118000000
1663,chr9_0,118000000,119000000
1664,chr9_0,119000000,120000000
1665,chr9_0,120000000,121000000
1666,chr9_0,121000000,122000000
1667,chr9_0,122000000,123000000
1668,chr9_0,123000000,124000000
1669,chr9_0,124000000,125000000
1670,chr9_0,125000000,126000000
1671,chr9_0,126000000,127000000
1672,chr9_0,127000000,128000000
1673,chr9_0,128000000,129000000
1674,chr9_0,129000000,130000000
1675,chr9_0,130000000,131000000
1676,chr9_0,131000000,132000000
1677,chr9_0,132000000,133000000
1678,chr9_0,133000000,134000000
1679,chr9_0,134000000,135000000
1680,chr9_0,135000000,136000000
1681,chr9_0,136000000,137000000
1682,chr9_0,137000000,138000000
1683,chr9_0,138000000,139000000
1684,chr9_0,139000000,140000000
1685,chr9_0,140000000,141000000
1686,chr9_0,141000000,141213431
1687,chr10_0,0,1000000
1688,chr10_0,1000000,2000000
1689,chr10_0,2000000,3000000
1690,chr10_0,3000000,4000000
1691,chr10_0,4000000,5000000
1692,chr10_0,5000000,6000000
1693,chr10_0,6000000,7000000
1694,chr10_0,7000000,8000000
1695,chr10_0,8000000,9000000
1696,chr10_0,9000000,10000000
1697,chr10_0,10000000,11000000
1698,chr10_0,11000000,12000000
1699,chr10_0,12000000,13000000
1700,chr10_0,13000000,14000000
1701,chr10_0,14000000,15000000
1702,chr10_0,15000000,16000000
1703,chr10_0,16000000,17000000
1704,chr10_0,17000000,18000000
1705,chr10_0,18000000,19000000
1706,chr10_0,19000000,20000000
1707,chr10_0,20000000,21000000
1708,chr10_0,21000000,22000000
1709,chr10_0,22000000,23000000
1710,chr10_0,23000000,24000000
1711,chr10_0,24000000,25000000
1712,chr10_0,25000000,26000000
1713,chr10_0,26000000,27000000
1714,chr10_0,27000000,28000000
1715,chr10_0,28000000,29000000
1716,chr10_0,29000000,30000000
1717,chr10_0,30000000,31000000
1718,chr10_0,31000000,32000000
1719,chr10_0,32000000,33000000
1720,chr10_0,33000000,34000000
1721,chr10_0,34000000,35000000
1722,chr10_0,35000000,36000000
1723,chr10_0,36000000,37000000
1724,chr10_0,37000000,38000000
1725,chr10_0,38000000,39000000
1726,chr10_0,39000000,40000000
1727,chr10_0,40000000,41000000
1728,chr10_0,41000000,42000000
1729,chr10_0,42000000,43000000
1730,chr10_0,43000000,44000000
1731,chr10_0,44000000,45000000
1732,chr10_0,45000000,46000000
1733,chr10_0,46000000,47000000
1734,chr10_0,47000000,48000000
1735,chr10_0,48000000,49000000
1736,chr10_0,49000000,50000000
1737,chr10_0,50000000,51000000
1738,chr10_0,51000000,52000000
1739,chr10_0,52000000,53000000
1740,chr10_0,53000000,54000000
1741,chr10_0,54000000,55000000
1742,chr10_0,55000000,56000000
1743,chr10_0,56000000,57000000
1744,chr10_0,57000000,58000000
1745,chr10_0,58000000,59000000
1746,chr10_0,59000000,60000000
1747,chr10_0,60000000,61000000
1748,chr10_0,61000000,62000000
1749,chr10_0,62000000,63000000
1750,chr10_0,63000000,64000000
1751,chr10_0,64000000,65000000
1752,chr10_0,65000000,66000000
1753,chr10_0,66000000,67000000
1754,chr10_0,67000000,68000000
1755,chr10_0,68000000,69000000
1756,chr10_0,69000000,70000000
1757,chr10_0,70000000,71000000
1758,chr10_0,71000000,72000000
1759,chr10_0,72000000,73000000
1760,chr10_0,73000000,74000000
1761,chr10_0,74000000,75000000
1762,chr10_0,75000000,76000000
1763,chr10_0,76000000,77000000
1764,chr10_0,77000000,78000000
1765,chr10_0,78000000,79000000
1766,chr10_0,79000000,80000000
1767,chr10_0,80000000,81000000
1768,chr10_0,81000000,82000000
1769,chr10_0,82000000,83000000
1770,chr10_0,83000000,84000000
1771,chr10_0,84000000,85000000
1772,chr10_0,85000000,86000000
1773,chr10_0,86000000,87000000
1774,chr10_0,87000000,88000000
1775,chr10_0,88000000,89000000
1776,chr10_0,89000000,90000000
1777,chr10_0,90000000,91000000
1778,chr10_0,91000000,92000000
1779,chr10_0,92000000,93000000
1780,chr10_0,93000000,94000000
1781,chr10_0,94000000,95000000
1782,chr10_0,95000000,96000000
1783,chr10_0,96000000,97000000
1784,chr10_0,97000000,98000000
1785,chr10_0,98000000,99000000
1786,chr10_0,99000000,100000000
1787,chr10_0,100000000,101000000
1788,chr10_0,101000000,102000000
1789,chr10_0,102000000,103000000
1790,chr10_0,103000000,104000000
1791,chr10_0,104000000,105000000
1792,chr10_0,105000000,106000000
1793,chr10_0,106000000,107000000
1794,chr10_0,107000000,108000000
1795,chr10_0,108000000,109000000
1796,chr10_0,109000000,110000000
1797,chr10_0,110000000,111000000
1798,chr10_0,111000000,112000000
1799,chr10_0,112000000,113000000
1800,chr10_0,113000000,114000000
1801,chr10_0,114000000,115000000
1802,chr10_0,115000000,116000000
1803,chr10_0,116000000,117000000
1804,chr10_0,117000000,118000000
1805,chr10_0,118000000,119000000
1806,chr10_0,119000000,120000000
1807,chr10_0,120000000,121000000
1808,chr10_0,121000000,122000000
1809,chr10_0,122000000,123000000
1810,chr10_0,123000000,124000000
1811,chr10_0,124000000,125000000
1812,chr10_0,125000000,126000000
1813,chr10_0,126000000,127000000
1814,chr10_0,127000000,128000000
1815,chr10_0,128000000,129000000
1816,chr10_0,129000000,130000000
1817,chr10_0,130000000,131000000
1818,chr10_0,131000000,132000000
1819,chr10_0,132000000,133000000
1820,chr10_0,133000000,134000000
1821,chr10_0,134000000,135000000
1822,chr10_0,135000000,135534747
1823,chr11_0,0,1000000
1824,chr11_0,1000000,2000000
1825,chr11_0,2000000,3000000
1826,chr11_0,3000000,4000000
1827,chr11_0,4000000,5000000
1828,chr11_0,5000000,6000000
1829,chr11_0,6000000,7000000
1830,chr11_0,7000000,8000000
1831,chr11_0,8000000,9000000
1832,chr11_0,9000000,10000000
1833,chr11_0,10000000,11000000
1834,chr11_0,11000000,12000000
1835,chr11_0,12000000,13000000
1836,chr11_0,13000000,14000000
1837,chr11_0,14000000,15000000
1838,chr11_0,15000000,16000000
1839,chr11_0,16000000,17000000
1840,chr11_0,17000000,18000000
1841,chr11_0,18000000,19000000
1842,chr11_0,19000000,20000000
1843,chr11_0,20000000,21000000
1844,chr11_0,21000000,22000000
1845,chr11_0,22000000,23000000
1846,chr11_0,23000000,24000000
1847,chr11_0,24000000,25000000
1848,chr11_0,25000000,26000000
1849,chr11_0,26000000,27000000
1850,chr11_0,27000000,28000000
1851,chr11_0,28000000,29000000
1852,chr11_0,29000000,30000000
1853,chr11_0,30000000,31000000
1854,chr11_0,31000000,32000000
1855,chr11_0,32000000,33000000
1856,chr11_0,33000000,34000000
1857,chr11_0,34000000,35000000
1858,chr11_0,35000000,36000000
1859,chr11_0,36000000,37000000
1860,chr11_0,37000000,38000000
1861,chr11_0,38000000,39000000
1862,chr11_0,39000000,40000000
1863,chr11_0,40000000,41000000
1864,chr11_0,41000000,42000000
1865,chr11_0,42000000,43000000
1866,chr11_0,43000000,44000000
1867,chr11_0,44000000,45000000
1868,chr11_0,45000000,46000000
1869,chr11_0,46000000,47000000
1870,chr11_0,47000000,48000000
1871,chr11_0,48000000,49000000
1872,chr11_0,49000000,50000000
1873,chr11_0,50000000,51000000
1874,chr11_0,51000000,52000000
1875,chr11_0,52000000,53000000
1876,chr11_0,53000000,54000000
1877,chr11_0,54000000,55000000
1878,chr11_0,55000000,56000000
1879,chr11_0,56000000,57000000
1880,chr11_0,57000000,58000000
1881,chr11_0,58000000,59000000
1882,chr11_0,59000000,60000000
1883,chr11_0,60000000,61000000
1884,chr11_0,61000000,62000000
1885,chr11_0,62000000,63000000
1886,chr11_0,63000000,64000000
1887,chr11_0,64000000,65000000
1888,chr11_0,65000000,66000000
1889,chr11_0,66000000,67000000
1890,chr11_0,67000000,68000000
1891,chr11_0,68000000,69000000
1892,chr11_0,69000000,70000000
1893,chr11_0,70000000,71000000
1894,chr11_0,71000000,72000000
1895,chr11_0,72000000,73000000
1896,chr11_0,73000000,74000000
1897,chr11_0,74000000,75000000
1898,chr11_0,75000000,76000000
1899,chr11_0,76000000,77000000
1900,chr11_0,77000000,78000000
1901,chr11_0,78000000,79000000
1902,chr11_0,79000000,80000000
1903,chr11_0,80000000,81000000
1904,chr11_0,81000000,82000000
1905,chr11_0,82000000,83000000
1906,chr11_0,83000000,84000000
1907,chr11_0,84000000,85000000
1908,chr11_0,85000000,86000000
1909,chr11_0,86000000,87000000
1910,chr11_0,87000000,88000000
1911,chr11_0,88000000,89000000
1912,chr11_0,89000000,90000000
1913,chr11_0,90000000,91000000
1914,chr11_0,91000000,92000000
1915,chr11_0,92000000,93000000
1916,chr11_0,93000000,94000000
1917,chr11_0,94000000,95000000
1918,chr11_0,95000000,96000000
1919,chr11_0,96000000,97000000
1920,chr11_0,97000000,98000000
1921,chr11_0,98000000,99000000
1922,chr11_0,99000000,100000000
1923,chr11_0,100000000,101000000
1924,chr11_0,101000000,102000000
1925,chr11_0,102000000,103000000
1926,chr11_0,103000000,104000000
1927,chr11_0,104000000,105000000
1928,chr11_0,105000000,106000000
1929,chr11_0,106000000,107000000
1930,chr11_0,107000000,108000000
1931,chr11_0,108000000,109000000
1932,chr11_0,109000000,110000000
1933,chr11_0,110000000,111000000
1934,chr11_0,111000000,112000000
1935,chr11_0,112000000,113000000
1936,chr11_0,113000000,114000000
1937,chr11_0,114000000,115000000
1938,chr11_0,115000000,116000000
1939,chr11_0,116000000,117000000
1940,chr11_0,117000000,118000000
1941,chr11_0,118000000,119000000
1942,chr11_0,119000000,120000000
1943,chr11_0,120000000,121000000
1944,chr11_0,121000000,122000000
1945,chr11_0,122000000,123000000
1946,chr11_0,123000000,124000000
1947,chr11_0,124000000,125000000
1948,chr11_0,125000000,126000000
1949,chr11_0,126000000,127000000
1950,chr11_0,127000000,128000000
1951,chr11_0,128000000,129000000
1952,chr11_0,129000000,130000000
1953,chr11_0,130000000,131000000
1954,chr11_0,131000000,132000000
1955,chr11_0,132000000,133000000
1956,chr11_0,133000000,134000000
1957,chr11_0,134000000,135000000
1958,chr11_0,135000000,135006516
1959,chr12_0,0,1000000
1960,chr12_0,1000000,2000000
1961,chr12_0,2000000,3000000
1962,chr12_0,3000000,4000000
1963,chr12_0,4000000,5000000
1964,chr12_0,5000000,6000000
1965,chr12_0,6000000,7000000
1966,chr12_0,7000000,8000000
1967,chr12_0,8000000,9000000
1968,chr12_0,9000000,10000000
1969,chr12_0,10000000,11000000
1970,chr12_0,11000000,12000000
1971,chr12_0,12000000,13000000
1972,chr12_0,13000000,14000000
1973,chr12_0,14000000,15000000
1974,chr12_0,15000000,16000000
1975,chr12_0,16000000,17000000
1976,chr12_0,17000000,18000000
1977,chr12_0,18000000,19000000
1978,chr12_0,19000000,20000000
1979,chr12_0,20000000,21000000
1980,chr12_0,21000000,22000000
1981,chr12_0,22000000,23000000
1982,chr12_0,23000000,24000000
1983,chr12_0,24000000,25000000
1984,chr12_0,25000000,26000000
1985,chr12_0,26000000,27000000
1986,chr12_0,27000000,28000000
1987,chr12_0,28000000,29000000
1988,chr12_0,29000000,30000000
1989,chr12_0,30000000,31000000
1990,chr12_0,31000000,32000000
1991,chr12_0,32000000,33000000
1992,chr12_0,33000000,34000000
1993,chr12_0,34000000,35000000
1994,chr12_0,35000000,36000000
1995,chr12_0,36000000,37000000
1996,chr12_0,37000000,38000000
1997,chr12_0,38000000,39000000
1998,chr12_0,39000000,40000000
1999,chr12_0,40000000,41000000
2000,chr12_0,41000000,42000000
2001,chr12_0,42000000,43000000
2002,chr12_0,43000000,44000000
2003,chr12_0,44000000,45000000
2004,chr12_0,45000000,46000000
2005,chr12_0,46000000,47000000
2006,chr12_0,47000000,48000000
2007,chr12_0,48000000,49000000
2008,chr12_0,49000000,50000000
2009,chr12_0,50000000,51000000
2010,chr12_0,51000000,52000000
2011,chr12_0,52000000,53000000
2012,chr12_0,53000000,54000000
2013,chr12_0,54000000,55000000
2014,chr12_0,55000000,56000000
2015,chr12_0,56000000,57000000
2016,chr12_0,57000000,58000000
2017,chr12_0,58000000,59000000
2018,chr12_0,59000000,60000000
2019,chr12_0,60000000,61000000
2020,chr12_0,61000000,62000000
2021,chr12_0,62000000,63000000
2022,chr12_0,63000000,64000000
2023,chr12_0,64000000,65000000
2024,chr12_0,65000000,66000000
2025,chr12_0,66000000,67000000
2026,chr12_0,67000000,68000000
2027,chr12_0,68000000,69000000
2028,chr12_0,69000000,70000000
2029,chr12_0,70000000,71000000
2030,chr12_0,71000000,72000000
2031,chr12_0,72000000,73000000
2032,chr12_0,73000000,74000000
2033,chr12_0,74000000,75000000
2034,chr12_0,75000000,76000000
2035,chr12_0,76000000,77000000
2036,chr12_0,77000000,78000000
2037,chr12_0,78000000,79000000
2038,chr12_0,79000000,80000000
2039,chr12_0,80000000,81000000
2040,chr12_0,81000000,82000000
2041,chr12_0,82000000,83000000
2042,chr12_0,83000000,84000000
2043,chr12_0,84000000,85000000
2044,chr12_0,85000000,86000000
2045,chr12_0,86000000,87000000
2046,chr12_0,87000000,88000000
2047,chr12_0,88000000,89000000
2048,chr12_0,89000000,90000000
2049,chr12_0,90000000,91000000
2050,chr12_0,91000000,92000000
2051,chr12_0,92000000,93000000
2052,chr12_0,93000000,94000000
2053,chr12_0,94000000,95000000
2054,chr12_0,95000000,96000000
2055,chr12_0,96000000,97000000
2056,chr12_0,97000000,98000000
2057,chr12_0,98000000,99000000
2058,chr12_0,99000000,100000000
2059,chr12_0,100000000,101000000
2060,chr12_0,101000000,102000000
2061,chr12_0,102000000,103000000
2062,chr12_0,103000000,104000000
2063,chr12_0,104000000,105000000
2064,chr12_0,105000000,106000000
2065,chr12_0,106000000,107000000
2066,chr12_0,107000000,108000000
2067,chr12_0,108000000,109000000
2068,chr12_0,109000000,110000000
2069,chr12_0,110000000,111000000
2070,chr12_0,111000000,112000000
2071,chr12_0,112000000,113000000
2072,chr12_0,113000000,114000000
2073,chr12_0,114000000,115000000
2074,chr12_0,115000000,116000000
2075,chr12_0,116000000,117000000
2076,chr12_0,117000000,118000000
2077,chr12_0,118000000,119000000
2078,chr12_0,119000000,120000000
2079,chr12_0,120000000,121000000
2080,chr12_0,121000000,122000000
2081,chr12_0,122000000,123000000
2082,chr12_0,123000000,124000000
2083,chr12_0,124000000,125000000
2084,chr12_0,125000000,126000000
2085,chr12_0,126000000,127000000
2086,chr12_0,127000000,128000000
2087,chr12_0,128000000,129000000
2088,chr12_0,129000000,130000000
2089,chr12_0,130000000,131000000
2090,chr12_0,131000000,132000000
2091,chr12_0,132000000,133000000
2092,chr12_0,133000000,133851895
2093,chr13_0,0,1000000
2094,chr13_0,1000000,2000000
2095,chr13_0,2000000,3000000
2096,chr13_0,3000000,4000000
2097,chr13_0,4000000,5000000
2098,chr13_0,5000000,6000000
2099,chr13_0,6000000,7000000
2100,chr13_0,7000000,8000000
2101,chr13_0,8000000,9000000
2102,chr13_0,9000000,10000000
2103,chr13_0,10000000,11000000
2104,chr13_0,11000000,12000000
2105,chr13_0,12000000,13000000
2106,chr13_0,13000000,14000000
2107,chr13_0,14000000,15000000
2108,chr13_0,15000000,16000000
2109,chr13_0,16000000,17000000
2110,chr13_0,17000000,18000000
2111,chr13_0,18000000,19000000
2112,chr13_0,19000000,20000000
2113,chr13_0,20000000,21000000
2114,chr13_0,21000000,22000000
2115,chr13_0,22000000,23000000
2116,chr13_0,23000000,24000000
2117,chr13_0,24000000,25000000
2118,chr13_0,25000000,26000000
2119,chr13_0,26000000,27000000
2120,chr13_0,27000000,28000000
2121,chr13_0,28000000,29000000
2122,chr13_0,29000000,30000000
2123,chr13_0,30000000,31000000
2124,chr13_0,31000000,32000000
2125,chr13_0,32000000,33000000
2126,chr13_0,33000000,34000000
2127,chr13_0,34000000,35000000
2128,chr13_0,35000000,36000000
2129,chr13_0,36000000,37000000
2130,chr13_0,37000000,38000000
2131,chr13_0,38000000,39000000
2132,chr13_0,39000000,40000000
2133,chr13_0,40000000,41000000
2134,chr13_0,41000000,42000000
2135,chr13_0,42000000,43000000
2136,chr13_0,43000000,44000000
2137,chr13_0,44000000,45000000
2138,chr13_0,45000000,46000000
2139,chr13_0,46000000,47000000
2140,chr13_0,47000000,48000000
2141,chr13_0,48000000,49000000
2142,chr13_0,49000000,50000000
2143,chr13_0,50000000,51000000
2144,chr13_0,51000000,52000000
2145,chr13_0,52000000,53000000
2146,chr13_0,53000000,54000000
2147,chr13_0,54000000,55000000
2148,chr13_0,55000000,56000000
2149,chr13_0,56000000,57000000
2150,chr13_0,57000000,58000000
2151,chr13_0,58000000,59000000
2152,chr13_0,59000000,60000000
2153,chr13_0,60000000,61000000
2154,chr13_0,61000000,62000000
2155,chr13_0,62000000,63000000
2156,chr13_0,63000000,64000000
2157,chr13_0,64000000,65000000
2158,chr13_0,65000000,66000000
2159,chr13_0,66000000,67000000
2160,chr13_0,67000000,68000000
2161,chr13_0,68000000,69000000
2162,chr13_0,69000000,70000000
2163,chr13_0,70000000,71000000
2164,chr13_0,71000000,72000000
2165,chr13_0,72000000,73000000
2166,chr13_0,73000000,74000000
2167,chr13_0,74000000,75000000
2168,chr13_0,75000000,76000000
2169,chr13_0,76000000,77000000
2170,chr13_0,77000000,78000000
2171,chr13_0,78000000,79000000
2172,chr13_0,79000000,80000000
2173,chr13_0,80000000,81000000
2174,chr13_0,81000000,82000000
2175,chr13_0,82000000,83000000
2176,chr13_0,83000000,84000000
2177,chr13_0,84000000,85000000
2178,chr13_0,85000000,86000000
2179,chr13_0,86000000,87000000
2180,chr13_0,87000000,88000000
2181,chr13_0,88000000,89000000
2182,chr13_0,89000000,90000000
2183,chr13_0,90000000,91000000
2184,chr13_0,91000000,92000000
2185,chr13_0,92000000,93000000
2186,chr13_0,93000000,94000000
2187,chr13_0,94000000,95000000
2188,chr13_0,95000000,96000000
2189,chr13_0,96000000,97000000
2190,chr13_0,97000000,98000000
2191,chr13_0,98000000,99000000
2192,chr13_0,99000000,100000000
2193,chr13_0,100000000,101000000
2194,chr13_0,101000000,102000000
2195,chr13_0,102000000,103000000
2196,chr13_0,103000000,104000000
2197,chr13_0,104000000,105000000
2198,chr13_0,105000000,106000000
2199,chr13_0,106000000,107000000
2200,chr13_0,107000000,108000000
2201,chr13_0,108000000,109000000
2202,chr13_0,109000000,110000000
2203,chr13_0,110000000,111000000
2204,chr13_0,111000000,112000000
2205,chr13_0,112000000,113000000
2206,chr13_0,113000000,114000000
2207,chr13_0,114000000,115000000
2208,chr13_0,115000000,115169878
2209,chr14_0,0,1000000
2210,chr14_0,1000000,2000000
2211,chr14_0,2000000,3000000
2212,chr14_0,3000000,4000000
2213,chr14_0,4000000,5000000
2214,chr14_0,5000000,6000000
2215,chr14_0,6000000,7000000
2216,chr14_0,7000000,8000000
2217,chr14_0,8000000,9000000
2218,chr14_0,9000000,10000000
2219,chr14_0,10000000,11000000
2220,chr14_0,11000000,12000000
2221,chr14_0,12000000,13000000
2222,chr14_0,13000000,14000000
2223,chr14_0,14000000,15000000
2224,chr14_0,15000000,16000000
2225,chr14_0,16000000,17000000
2226,chr14_0,17000000,18000000
2227,chr14_0,18000000,19000000
2228,chr14_0,19000000,20000000
2229,chr14_0,20000000,21000000
2230,chr14_0,21000000,22000000
2231,chr14_0,22000000,23000000
2232,chr14_0,23000000,24000000
2233,chr14_0,24000000,25000000
2234,chr14_0,25000000,26000000
2235,chr14_0,26000000,27000000
2236,chr14_0,27000000,28000000
2237,chr14_0,28000000,29000000
2238,chr14_0,29000000,30000000
2239,chr14_0,30000000,31000000
2240,chr14_0,31000000,32000000
2241,chr14_0,32000000,33000000
2242,chr14_0,33000000,34000000
2243,chr14_0,34000000,35000000
2244,chr14_0,35000000,36000000
2245,chr14_0,36000000,37000000
2246,chr14_0,37000000,38000000
2247,chr14_0,38000000,39000000
2248,chr14_0,39000000,40000000
2249,chr14_0,40000000,41000000
2250,chr14_0,41000000,42000000
2251,chr14_0,42000000,43000000
2252,chr14_0,43000000,44000000
2253,chr14_0,44000000,45000000
2254,chr14_0,45000000,46000000
2255,chr14_0,46000000,47000000
2256,chr14_0,47000000,48000000
2257,chr14_0,48000000,49000000
2258,chr14_0,49000000,50000000
2259,chr14_0,50000000,51000000
2260,chr14_0,51000000,52000000
2261,chr14_0,52000000,53000000
2262,chr14_0,53000000,54000000
2263,chr14_0,54000000,55000000
2264,chr14_0,55000000,56000000
2265,chr14_0,56000000,57000000
2266,chr14_0,57000000,58000000
2267,chr14_0,58000000,59000000
2268,chr14_0,59000000,60000000
2269,chr14_0,60000000,61000000
2270,chr14_0,61000000,62000000
2271,chr14_0,62000000,63000000
2272,chr14_0,63000000,64000000
2273,chr14_0,64000000,65000000
2274,chr14_0,65000000,66000000
2275,chr14_0,66000000,67000000
2276,chr14_0,67000000,68000000
2277,chr14_0,68000000,69000000
2278,chr14_0,69000000,70000000
2279,chr14_0,70000000,71000000
2280,chr14_0,71000000,72000000
2281,chr14_0,72000000,73000000
2282,chr14_0,73000000,74000000
2283,chr14_0,74000000,75000000
2284,chr14_0,75000000,76000000
2285,chr14_0,76000000,77000000
2286,chr14_0,77000000,78000000
2287,chr14_0,78000000,79000000
2288,chr14_0,79000000,80000000
2289,chr14_0,80000000,81000000
2290,chr14_0,81000000,82000000
2291,chr14_0,82000000,83000000
2292,chr14_0,83000000,84000000
2293,chr14_0,84000000,85000000
2294,chr14_0,85000000,86000000
2295,chr14_0,86000000,87000000
2296,chr14_0,87000000,88000000
2297,chr14_0,88000000,89000000
2298,chr14_0,89000000,90000000
2299,chr14_0,90000000,91000000
2300,chr14_0,91000000,92000000
2301,chr14_0,92000000,93000000
2302,chr14_0,93000000,94000000
2303,chr14_0,94000000,95000000
2304,chr14_0,95000000,96000000
2305,chr14_0,96000000,97000000
2306,chr14_0,97000000,98000000
2307,chr14_0,98000000,99000000
2308,chr14_0,99000000,100000000
2309,chr14_0,100000000,101000000
2310,chr14_0,101000000,102000000
2311,chr14_0,102000000,103000000
2312,chr14_0,103000000,104000000
2313,chr14_0,104000000,105000000
2314,chr14_0,105000000,106000000
2315,chr14_0,106000000,107000000
2316,chr14_0,107000000,107349540
2317,chr15_0,0,1000000
2318,chr15_0,1000000,2000000
2319,chr15_0,2000000,3000000
2320,chr15_0,3000000,4000000
2321,chr15_0,4000000,5000000
2322,chr15_0,5000000,6000000
2323,chr15_0,6000000,7000000
2324,chr15_0,7000000,8000000
2325,chr15_0,8000000,9000000
2326,chr15_0,9000000,10000000
2327,chr15_0,10000000,11000000
2328,chr15_0,11000000,12000000
2329,chr15_0,12000000,13000000
2330,chr15_0,13000000,14000000
2331,chr15_0,14000000,15000000
2332,chr15_0,15000000,16000000
2333,chr15_0,16000000,17000000
2334,chr15_0,17000000,18000000
2335,chr15_0,18000000,19000000
2336,chr15_0,19000000,20000000
2337,chr15_0,20000000,21000000
2338,chr15_0,21000000,22000000
2339,chr15_0,22000000,23000000
2340,chr15_0,23000000,24000000
2341,chr15_0,24000000,25000000
2342,chr15_0,25000000,26000000
2343,chr15_0,26000000,27000000
2344,chr15_0,27000000,28000000
2345,chr15_0,28000000,29000000
2346,chr15_0,29000000,30000000
2347,chr15_0,30000000,31000000
2348,chr15_0,31000000,32000000
2349,chr15_0,32000000,33000000
2350,chr15_0,33000000,34000000
2351,chr15_0,34000000,35000000
2352,chr15_0,35000000,36000000
2353,chr15_0,36000000,37000000
2354,chr15_0,37000000,38000000
2355,chr15_0,38000000,39000000
2356,chr15_0,39000000,40000000
2357,chr15_0,40000000,41000000
2358,chr15_0,41000000,42000000
2359,chr15_0,42000000,43000000
2360,chr15_0,43000000,44000000
2361,chr15_0,44000000,45000000
2362,chr15_0,45000000,46000000
2363,chr15_0,46000000,47000000
2364,chr15_0,47000000,48000000
2365,chr15_0,48000000,49000000
2366,chr15_0,49000000,50000000
2367,chr15_0,50000000,51000000
2368,chr15_0,51000000,52000000
2369,chr15_0,52000000,53000000
2370,chr15_0,53000000,54000000
2371,chr15_0,54000000,55000000
2372,chr15_0,55000000,56000000
2373,chr15_0,56000000,57000000
2374,chr15_0,57000000,58000000
2375,chr15_0,58000000,59000000
2376,chr15_0,59000000,60000000
2377,chr15_0,60000000,61000000
2378,chr15_0,61000000,62000000
2379,chr15_0,62000000,63000000
2380,chr15_0,63000000,64000000
2381,chr15_0,64000000,65000000
2382,chr15_0,65000000,66000000
2383,chr15_0,66000000,67000000
2384,chr15_0,67000000,68000000
